date,kl_divergence,trigger
2016-07-20,0.5693892439539106,1
2016-07-21,0.5905301454741839,1
2016-07-22,0.5510623665788807,1
2016-07-23,0.526837061924958,1
2016-07-24,0.549716071931057,1
2016-07-25,0.5329127847375708,1
2016-07-26,0.5329127847119879,1
2016-07-27,0.4298365032885007,1
2016-07-28,0.5072969823086235,1
2016-07-29,0.5168737561732578,1
2016-07-30,0.47482545606051046,1
2016-07-31,0.4730545305077252,1
2016-08-01,0.44858508930983215,1
2016-08-02,0.29522222338891446,1
2016-08-03,0.3059918381781461,1
2016-08-04,0.2970360674182054,1
2016-08-05,0.31600214012491695,1
2016-08-06,0.23937636344274338,1
2016-08-07,0.2674913556190793,1
2016-08-08,0.3126511125153156,1
2016-08-09,0.31600214012491695,1
2016-08-10,0.32951415789120303,1
2016-08-11,0.3239681910949773,1
2016-08-12,0.3239681910949773,1
2016-08-13,0.30343545802291827,1
2016-08-14,0.3251904557492976,1
2016-08-15,0.3251904557492976,1
2016-08-16,0.3251904557492976,1
2016-08-17,0.3251904557492976,1
2016-08-18,0.4336006891372603,1
2016-08-19,0.4336006891372603,1
2016-08-20,0.38861747620786263,1
